来源,所属区域,文章标题,发布日期,详情链接,抓取日期
GNews_StrategicEnergy,全球/其他,Strategic Energy Resources Updates Director Holdings After Share Consolidation - TipRanks,2026-04-17,https://news.google.com/rss/articles/CBMiygFBVV95cUxQTWlVd2FxR1d2aGpJRU10TWJRQWxNcmxVcmFzQ2drQ2MzT1RybDhUcVpVY0swd0VoVnRZWnM0cWl1QVljX0RkVXhzWi1pZXB6bmVzQmFDdmkzVjMzVGN6bVpZUEFVMFg4Z1p2V3VmUGVnOXNXNlFBR3ZOR0xYUnN0dGhRRFFXaFFoN0M0eVFKRlp0UDV6MHh6aktkVGxNLXpFeHdNSzJURHdlUXVwVHpqeFJJMGFNRDlVb2phVWNqMUZuQTlOMnZGU0Fn?oc=5,2026-04-17
Electrive,全球/其他,VW and Elli to launch V2G offering in Q4 2026,2026-04-17,https://www.electrive.com/2026/04/17/vw-and-elli-to-launch-v2g-offering-in-q4-2026/,2026-04-20
Electrive,全球/其他,BMW enables plug&charge via credit card,2026-04-17,https://www.electrive.com/2026/04/17/bmw-enables-plugcharge-via-credit-card/,2026-04-20
PowerTechnology,全球/其他,Kruger breaks ground on 196MW Saint-Paul-de-Montminy wind farm,2026-04-17,https://www.power-technology.com/news/kruger-breaks-ground-saint-paul-de-montminy-wind-farm/,2026-04-20
PowerTechnology,全球/其他,Pastoria solar project enters service to support SWP decarbonisation,2026-04-17,https://www.power-technology.com/news/pastoria-solar-project-enters-service-to-support-swp-decarbonisation/,2026-04-20
PowerTechnology,拉丁美洲,Chile pilot blends 10% green hydrogen into gas network,2026-04-17,https://www.power-technology.com/news/chile-pilot-blends-10-green-hydrogen-into-gas-network/,2026-04-20
PowerTechnology,全球/其他,Wärtsilä to supply 412MW of engine power for US data centre,2026-04-17,https://www.power-technology.com/news/wartsila-to-supply-engine-power/,2026-04-20
PowerTechnology,全球/其他,"Samsung C&T, Hitachi Energy partner on European power grid market entry",2026-04-17,https://www.power-technology.com/news/samsung-ct-hitachi-energy-partner/,2026-04-20
PowerTechnology,全球/其他,Matrix starts commercial operations at Stillhouse Solar project,2026-04-17,https://www.power-technology.com/news/matrix-commercial-operations-stillhouse-solar-project/,2026-04-20
EnergyStorageNews,全球/其他,VIDEO – Energy Storage Summit 2026: Lessons learned from BESS construction projects,2026-04-17,https://www.energy-storage.news/video-energy-storage-summit-2026-lessons-learned-from-bess-construction-projects/,2026-04-20
EnergyStorageNews,东亚,"Sigenergy lists on Hong Kong Stock Exchange, raises HK$4.4 billion",2026-04-17,https://www.energy-storage.news/sigenergy-lists-on-hong-kong-stock-exchange-raises-hk4-4-billion/,2026-04-20
EnergyStorageNews,南欧,Hithium signs €400 million Spain battery gigafactory investment agreement after two-year courtship,2026-04-17,https://www.energy-storage.news/hithium-signs-e400-million-spain-battery-gigafactory-investment-agreement-after-two-year-courtship/,2026-04-20
EnergyStorageNews,西欧,Akaysha inks deal with Copenhagen Energy for ‘mega-scale’ battery storage projects in Germany,2026-04-17,https://www.energy-storage.news/akaysha-inks-deal-with-copenhagen-energy-for-mega-scale-battery-storage-projects-in-germany/,2026-04-20
EnergyStorageNews,大洋洲,Synergy submits 1GW Tathra Wind Farm with 500MW BESS to Australia’s EPBC Act,2026-04-17,https://www.energy-storage.news/synergy-submits-1gw-tathra-wind-farm-with-500mw-bess-to-australias-epbc-act/,2026-04-20
PVMagazine,全球/其他,The Hydrogen Stream: Levelized cost of hydrogen at Mediterranean ports can be as low as €2.5/kg for hybrid systems,2026-04-17,https://www.pv-magazine.com/2026/04/17/the-hydrogen-stream-levelized-cost-of-hydrogen-at-mediterranean-ports-can-be-as-low-as-e2-5-kg-for-hybrid-systems/,2026-04-20
PVMagazine,全球/其他,‘I approach inclusion from a perspective of fairness and performance’,2026-04-17,https://www.pv-magazine.com/2026/04/17/i-approach-inclusion-from-a-perspective-of-fairness-and-performance/,2026-04-20
PVMagazine,全球/其他,Will we finally buy European PV modules?,2026-04-17,https://www.pv-magazine.com/2026/04/17/will-we-finally-buy-european-pv-modules/,2026-04-20
PVMagazine,北非及中东,Inside the financing of Egypt’s largest solar‑plus‑storage project,2026-04-17,https://www.pv-magazine.com/2026/04/17/the-financial-strategy-behind-egypts-largest-solar-plus-storage-project/,2026-04-20
PVMagazine,东南亚,Philippines announces 7th renewables auction,2026-04-17,https://www.pv-magazine.com/2026/04/17/philippines-announces-7th-renewables-auction/,2026-04-20
PVMagazine,全球/其他,Trina Solar TOPCon patents invalidated in US ruling involving Canadian Solar,2026-04-17,https://www.pv-magazine.com/2026/04/17/trina-solar-topcon-patents-invalidated-in-us-ruling-involving-canadian-solar/,2026-04-20
PVMagazine,南欧,Italy installs 1.43 GW of PV in Q1,2026-04-17,https://www.pv-magazine.com/2026/04/17/italy-installs-1-43-gw-of-pv-in-q1/,2026-04-20
PVMagazine,全球/其他,Cyber threats for PV: What are supply chain attacks and how do they work,2026-04-17,https://www.pv-magazine.com/2026/04/17/cyber-threats-for-pv-what-are-supply-chain-attacks-and-how-do-they-work/,2026-04-20
PVMagazine,西欧,France deploys 1.41 GW of solar in Q1,2026-04-17,https://www.pv-magazine.com/2026/04/17/france-deploys-1-41-gw-of-solar-in-q1/,2026-04-20
PVMagazine,全球/其他,Hydro-Quebec’s 300 MW solar tender oversubscribed,2026-04-17,https://www.pv-magazine.com/2026/04/17/hydro-quebecs-300-mw-solar-tender-oversubscribed/,2026-04-20
